10;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0665;0.1030;0.6666;0.0665;0.1030;0.9550;0.2136;0.0001;0.0001;0.0363;0.0500;0.6666;0.0665;0.8970;0.9550;0.0001;0.0001;0.0001;0.0363;0.0242;0.5555;0.9335;0.1030;0.9550;0.0001;0.0001;0.0001;0.0363;0.0420;0.5555;0.9335;0.8970;0.9550;0.3090;0.0001;0.0001;0.0363;0.0518;0.4445;0.0511;0.9999;0.0458;0.0001;0.0001;0.0001;0.0279;0.0650;0.4445;0.0439;0.0001;0.0288;0.0001;0.5252;0.0001;0.0318;0.1351;0.2223;0.8622;0.0001;0.0001;0.0001;0.5870;0.1960;0.2985;0.1583;0.4445;1 
11;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1729;0.2798;0.4445;0.1729;0.2798;0.8303;0.6144;0.0001;0.0001;0.1340;0.2002;0.3334;0.1729;0.7202;0.8303;0.0001;0.0001;0.0001;0.1340;0.1726;0.4445;0.8271;0.2798;0.8303;0.0001;0.0001;0.0001;0.1340;0.2027;0.5555;0.8271;0.7202;0.8303;0.6069;0.0001;0.0001;0.1340;0.1861;0.5555;0.1435;0.9999;0.1243;0.0001;0.0001;0.0001;0.0738;0.1485;0.4445;0.1293;0.0001;0.0780;0.0001;0.3528;0.0001;0.4461;0.3419;0.5555;0.6114;0.0001;0.0001;0.0001;0.5856;0.4906;0.0334;0.0513;0.2223;0 
12;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8432;0.8571;0.4445;0.8432;0.8571;0.1039;0.2616;0.0001;0.0001;0.9022;0.6381;0.6666;0.8432;0.1429;0.1039;0.0001;0.0001;0.0001;0.9022;0.9373;0.2223;0.1568;0.8571;0.1039;0.0001;0.0001;0.0001;0.9022;0.8902;0.4445;0.1568;0.1429;0.1039;0.2590;0.0001;0.0001;0.9022;0.6703;0.6666;0.8829;0.9999;0.9268;0.0001;0.0001;0.0001;0.9139;0.5280;0.4445;0.8929;0.0001;0.9242;0.0001;0.4602;0.0001;0.9646;0.6932;0.9999;0.1645;0.0001;0.0001;0.0001;0.9227;0.3157;0.5750;0.3132;0.5555;3 
13;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.7487;0.5302;0.6666;0.7487;0.5302;0.4403;0.2860;0.0001;0.0001;0.5727;0.6943;0.5555;0.7487;0.4698;0.4403;0.0001;0.0001;0.0001;0.5727;0.5788;0.3334;0.2513;0.5302;0.4403;0.0001;0.0001;0.0001;0.5727;0.7845;0.9999;0.2513;0.4698;0.4403;0.2054;0.0001;0.0001;0.5727;0.6219;0.5555;0.5459;0.2886;0.3906;0.0001;0.0001;0.0001;0.2322;0.6041;0.5555;0.4511;0.0001;0.3424;0.0001;0.0971;0.0001;0.8810;0.8132;0.5555;0.4084;0.0001;0.0001;0.0001;0.7821;0.0125;0.8520;0.7555;0.5555;2 
14;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1756;0.2775;0.6666;0.1756;0.2775;0.8169;0.0715;0.0001;0.0001;0.1539;0.1899;0.5555;0.1756;0.7225;0.8169;0.0001;0.0001;0.0001;0.1539;0.1488;0.4445;0.8244;0.2775;0.8169;0.0001;0.0001;0.0001;0.1539;0.1535;0.7777;0.8244;0.7225;0.8169;0.1432;0.0001;0.0001;0.1539;0.1569;0.4445;0.1431;0.9999;0.1233;0.0001;0.0001;0.0001;0.0702;0.1626;0.2223;0.1276;0.0001;0.0774;0.0001;0.4720;0.0001;0.4343;0.2697;0.5555;0.6076;0.0001;0.0001;0.0001;0.3547;0.2991;0.0317;0.0934;0.5555;0 
15;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.7375;0.6528;0.4445;0.7375;0.6528;0.4202;0.1748;0.0001;0.0001;0.5470;0.6512;0.5555;0.7375;0.3472;0.4202;0.0001;0.0001;0.0001;0.5470;0.8734;0.4445;0.2625;0.6528;0.4202;0.0001;0.0001;0.0001;0.5470;0.6944;0.5555;0.2625;0.3472;0.4202;0.4533;0.0001;0.0001;0.5470;0.8423;0.4445;0.5385;0.1646;0.4444;0.0001;0.0001;0.0001;0.2311;0.6281;0.2223;0.4454;0.0001;0.3758;0.0001;0.7677;0.0001;0.9783;0.8364;0.4445;0.4491;0.0001;0.0001;0.0001;0.4639;0.2133;0.9077;0.6141;0.5555;2 
16;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8881;0.7748;0.5555;0.8881;0.7748;0.0623;0.1338;0.0001;0.0001;0.9971;0.4630;0.4445;0.8881;0.2252;0.0623;0.0001;0.0001;0.0001;0.9971;0.6968;0.2223;0.1119;0.7748;0.0623;0.0001;0.0001;0.0001;0.9971;0.7093;0.1112;0.1119;0.2252;0.0623;0.4130;0.0001;0.0001;0.9971;0.7017;0.0001;0.9240;0.9999;0.9089;0.0001;0.0001;0.0001;0.9464;0.7155;0.4445;0.9319;0.0001;0.9246;0.0001;0.0838;0.0001;0.9063;0.8880;0.7777;0.1357;0.0001;0.0001;0.0001;0.3559;0.1747;0.6134;0.2320;0.2223;3 
17;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.6620;0.8154;0.5555;0.6620;0.8154;0.3370;0.2828;0.0001;0.0001;0.5925;0.8746;0.5555;0.6620;0.1846;0.3370;0.0001;0.0001;0.0001;0.5925;0.7560;0.5555;0.3380;0.8154;0.3370;0.0001;0.0001;0.0001;0.5925;0.6498;0.2223;0.3380;0.1846;0.3370;0.2312;0.0001;0.0001;0.5925;0.5059;0.1112;0.4809;0.0001;0.5013;0.0001;0.0001;0.0001;0.2044;0.5999;0.4445;0.3962;0.0001;0.4019;0.0001;0.5859;0.0001;0.9046;0.8007;0.0001;0.5031;0.0001;0.0001;0.0001;0.5238;0.2642;0.8538;0.4729;0.1112;2 
18;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0716;0.0174;0.4445;0.0716;0.0174;0.9819;0.4399;0.0001;0.0001;0.0361;0.0303;0.7777;0.0716;0.9826;0.9819;0.0001;0.0001;0.0001;0.0361;0.0044;0.5555;0.9284;0.0174;0.9819;0.0001;0.0001;0.0001;0.0361;0.0001;0.5555;0.9284;0.9826;0.9819;0.5128;0.0001;0.0001;0.0361;0.0376;0.7777;0.0497;0.9999;0.0078;0.0001;0.0001;0.0001;0.0199;0.0533;0.0001;0.0396;0.0001;0.0049;0.0001;0.4780;0.0001;0.0712;0.1107;0.6666;0.8100;0.0001;0.0001;0.0001;0.5668;0.2952;0.2075;0.1985;0.4445;1 
19;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1847;0.2715;0.2223;0.1847;0.2715;0.8340;0.5206;0.0001;0.0001;0.1324;0.1632;0.4445;0.1847;0.7285;0.8340;0.0001;0.0001;0.0001;0.1324;0.1984;0.6666;0.8153;0.2715;0.8340;0.0001;0.0001;0.0001;0.1324;0.1515;0.0001;0.8153;0.7285;0.8340;0.5313;0.0001;0.0001;0.1324;0.1856;0.9999;0.1499;0.9999;0.1206;0.0001;0.0001;0.0001;0.0722;0.1246;0.6666;0.1333;0.0001;0.0757;0.0001;0.1713;0.0001;0.5001;0.3849;0.5555;0.5842;0.0001;0.0001;0.0001;0.4181;0.4146;0.0052;0.0612;0.7777;0 
20;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9296;0.8674;0.4445;0.9296;0.8674;0.0731;0.4248;0.0001;0.0001;0.9410;0.7030;0.4445;0.9296;0.1326;0.0731;0.0001;0.0001;0.0001;0.9410;0.7806;0.5555;0.0704;0.8674;0.0731;0.0001;0.0001;0.0001;0.9410;0.6071;0.5555;0.0704;0.1326;0.0731;0.4256;0.0001;0.0001;0.9410;0.8285;0.6666;0.9397;0.9999;0.9360;0.0001;0.0001;0.0001;0.9220;0.7566;0.5555;0.9361;0.0001;0.9329;0.0001;0.5235;0.0001;0.8253;0.6977;0.3334;0.0859;0.0001;0.0001;0.0001;0.7155;0.3696;0.6037;0.3374;0.4445;3 
21;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9470;0.9130;0.7777;0.9470;0.9130;0.0891;0.2171;0.0001;0.0001;0.8984;0.8118;0.3334;0.9470;0.0870;0.0891;0.0001;0.0001;0.0001;0.8984;0.6944;0.0001;0.0530;0.9130;0.0891;0.0001;0.0001;0.0001;0.8984;0.7357;0.3334;0.0530;0.0870;0.0891;0.1329;0.0001;0.0001;0.8984;0.7366;0.5555;0.9513;0.9999;0.9573;0.0001;0.0001;0.0001;0.9238;0.8014;0.8888;0.9449;0.0001;0.9469;0.0001;0.7082;0.0001;0.9051;0.6713;0.5555;0.0675;0.0001;0.0001;0.0001;0.5257;0.3529;0.6045;0.3372;0.9999;3 
22;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1673;0.2657;0.5555;0.1673;0.2657;0.8139;0.4244;0.0001;0.0001;0.1633;0.1140;0.5555;0.1673;0.7343;0.8139;0.0001;0.0001;0.0001;0.1633;0.1804;0.4445;0.8327;0.2657;0.8139;0.0001;0.0001;0.0001;0.1633;0.1628;0.3334;0.8327;0.7343;0.8139;0.6414;0.0001;0.0001;0.1633;0.1372;0.3334;0.1353;0.9999;0.1181;0.0001;0.0001;0.0001;0.0656;0.1128;0.7777;0.1201;0.0001;0.0741;0.0001;0.7027;0.0001;0.4377;0.3038;0.5555;0.6157;0.0001;0.0001;0.0001;0.3692;0.4177;0.0298;0.0848;0.6666;0 
23;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8844;0.8277;0.5555;0.8844;0.8277;0.1192;0.4480;0.0001;0.0001;0.8937;0.6782;0.6666;0.8844;0.1723;0.1192;0.0001;0.0001;0.0001;0.8937;0.8388;0.4445;0.1156;0.8277;0.1192;0.0001;0.0001;0.0001;0.8937;0.8751;0.5555;0.1156;0.1723;0.1192;0.3709;0.0001;0.0001;0.8937;0.7059;0.4445;0.8936;0.9999;0.8928;0.0001;0.0001;0.0001;0.8774;0.6992;0.1112;0.8899;0.0001;0.8897;0.0001;0.4556;0.0001;0.9156;0.6733;0.5555;0.1313;0.0001;0.0001;0.0001;0.3777;0.3085;0.5969;0.3734;0.4445;3 
24;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9399;0.9017;0.4445;0.9399;0.9017;0.0749;0.2720;0.0001;0.0001;0.9235;0.8473;0.2223;0.9399;0.0983;0.0749;0.0001;0.0001;0.0001;0.9235;0.7692;0.4445;0.0601;0.9017;0.0749;0.0001;0.0001;0.0001;0.9235;0.5714;0.5555;0.0601;0.0983;0.0749;0.2810;0.0001;0.0001;0.9235;0.6789;0.5555;0.9405;0.9999;0.9433;0.0001;0.0001;0.0001;0.9082;0.7165;0.4445;0.9326;0.0001;0.9325;0.0001;0.3813;0.0001;0.8426;0.5099;0.4445;0.0773;0.0001;0.0001;0.0001;0.5796;0.3750;0.6088;0.3517;0.6666;3 
25;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9031;0.9684;0.5555;0.9031;0.9684;0.0668;0.3192;0.0001;0.0001;0.9054;0.9765;0.2223;0.9031;0.0316;0.0668;0.0001;0.0001;0.0001;0.9054;0.5878;0.5555;0.0969;0.9684;0.0668;0.0001;0.0001;0.0001;0.9054;0.5765;0.5555;0.0969;0.0316;0.0668;0.0407;0.0001;0.0001;0.9054;0.6718;0.8888;0.9052;0.9999;0.9554;0.0001;0.0001;0.0001;0.8775;0.8197;0.6666;0.8983;0.0001;0.9290;0.0001;0.4572;0.0001;0.8883;0.7141;0.4445;0.1159;0.0001;0.0001;0.0001;0.9301;0.2207;0.6065;0.2881;0.2223;3 
26;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1551;0.3095;0.6666;0.1551;0.3095;0.7996;0.5917;0.0001;0.0001;0.1642;0.1565;0.4445;0.1551;0.6905;0.7996;0.0001;0.0001;0.0001;0.1642;0.1599;0.5555;0.8449;0.3095;0.7996;0.0001;0.0001;0.0001;0.1642;0.1620;0.4445;0.8449;0.6905;0.7996;0.6342;0.0001;0.0001;0.1642;0.1343;0.7777;0.1277;0.9999;0.1375;0.0001;0.0001;0.0001;0.0654;0.1573;0.6666;0.1145;0.0001;0.0863;0.0001;0.9925;0.0001;0.4537;0.3510;0.4445;0.6361;0.0001;0.0001;0.0001;0.5230;0.4718;0.0441;0.0095;0.5555;0 
27;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1654;0.2838;0.9999;0.1654;0.2838;0.8365;0.4155;0.0001;0.0001;0.1235;0.1586;0.2223;0.1654;0.7162;0.8365;0.0001;0.0001;0.0001;0.1235;0.1698;0.8888;0.8346;0.2838;0.8365;0.0001;0.0001;0.0001;0.1235;0.1686;0.5555;0.8346;0.7162;0.8365;0.2601;0.0001;0.0001;0.1235;0.2054;0.7777;0.1332;0.9999;0.1261;0.0001;0.0001;0.0001;0.0640;0.1239;0.2223;0.1179;0.0001;0.0791;0.0001;0.4572;0.0001;0.4478;0.3596;0.5555;0.6173;0.0001;0.0001;0.0001;0.5150;0.4598;0.0289;0.0474;0.5555;0 
28;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1734;0.2884;0.2223;0.1734;0.2884;0.8342;0.3352;0.0001;0.0001;0.1248;0.1729;0.2223;0.1734;0.7116;0.8342;0.0001;0.0001;0.0001;0.1248;0.2246;0.7777;0.8266;0.2884;0.8342;0.0001;0.0001;0.0001;0.1248;0.1667;0.5555;0.8266;0.7116;0.8342;0.2395;0.0001;0.0001;0.1248;0.1381;0.0001;0.1382;0.9999;0.1281;0.0001;0.0001;0.0001;0.0641;0.0899;0.5555;0.1215;0.0001;0.0804;0.0001;0.9837;0.0001;0.4141;0.3133;0.4445;0.6210;0.0001;0.0001;0.0001;0.6977;0.4594;0.0531;0.0285;0.3334;0 
29;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9037;0.8792;0.0001;0.9037;0.8792;0.0999;0.2460;0.0001;0.0001;0.8981;0.5775;0.5555;0.9037;0.1208;0.0999;0.0001;0.0001;0.0001;0.8981;0.8014;0.7777;0.0963;0.8792;0.0999;0.0001;0.0001;0.0001;0.8981;0.4914;0.4445;0.0963;0.1208;0.0999;0.2241;0.0001;0.0001;0.8981;0.8953;0.9999;0.9002;0.9999;0.9082;0.0001;0.0001;0.0001;0.8644;0.5822;0.6666;0.8908;0.0001;0.8947;0.0001;0.7330;0.0001;0.9956;0.6425;0.5555;0.1236;0.0001;0.0001;0.0001;0.8884;0.3114;0.6228;0.2987;0.1112;3 
30;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.8452;0.8019;0.6666;0.8452;0.8019;0.1275;0.2171;0.0001;0.0001;0.8934;0.8016;0.6666;0.8452;0.1981;0.1275;0.0001;0.0001;0.0001;0.8934;0.8793;0.6666;0.1548;0.8019;0.1275;0.0001;0.0001;0.0001;0.8934;0.7597;0.2223;0.1548;0.1981;0.1275;0.1178;0.0001;0.0001;0.8934;0.6076;0.5555;0.8818;0.9999;0.8989;0.0001;0.0001;0.0001;0.9080;0.8149;0.2223;0.8904;0.0001;0.9045;0.0001;0.9183;0.0001;0.8469;0.8598;0.0001;0.1738;0.0001;0.0001;0.0001;0.7248;0.1779;0.5974;0.2927;0.3334;3 
31;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.6713;0.6802;0.5555;0.6713;0.6802;0.4070;0.2682;0.0001;0.0001;0.5535;0.6136;0.4445;0.6713;0.3198;0.4070;0.0001;0.0001;0.0001;0.5535;0.6217;0.5555;0.3287;0.6802;0.4070;0.0001;0.0001;0.0001;0.5535;0.6976;0.3334;0.3287;0.3198;0.4070;0.4648;0.0001;0.0001;0.5535;0.8435;0.5555;0.4905;0.1369;0.4466;0.0001;0.0001;0.0001;0.2138;0.5825;0.4445;0.4059;0.0001;0.3709;0.0001;0.1320;0.0001;0.9188;0.6646;0.9999;0.4703;0.0001;0.0001;0.0001;0.4726;0.2054;0.8094;0.7309;0.7777;2 
32;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.7108;0.6750;0.7777;0.7108;0.6750;0.4035;0.2681;0.0001;0.0001;0.5608;0.6626;0.6666;0.7108;0.3250;0.4035;0.0001;0.0001;0.0001;0.5608;0.7387;0.5555;0.2892;0.6750;0.4035;0.0001;0.0001;0.0001;0.5608;0.6501;0.7777;0.2892;0.3250;0.4035;0.1022;0.0001;0.0001;0.5608;0.6438;0.9999;0.5128;0.1421;0.4414;0.0001;0.0001;0.0001;0.2087;0.5801;0.6666;0.4204;0.0001;0.3658;0.0001;0.4999;0.0001;0.8173;0.8473;0.4445;0.4721;0.0001;0.0001;0.0001;0.7620;0.1416;0.8962;0.7801;0.2223;2 
33;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.1639;0.2895;0.4445;0.1639;0.2895;0.8434;0.7264;0.0001;0.0001;0.1114;0.1954;0.7777;0.1639;0.7105;0.8434;0.0001;0.0001;0.0001;0.1114;0.1763;0.7777;0.8361;0.2895;0.8434;0.0001;0.0001;0.0001;0.1114;0.1376;0.3334;0.8361;0.7105;0.8434;0.4704;0.0001;0.0001;0.1114;0.1253;0.2223;0.1335;0.9999;0.1286;0.0001;0.0001;0.0001;0.0661;0.1424;0.5555;0.1190;0.0001;0.0807;0.0001;0.0690;0.0001;0.4311;0.3336;0.4445;0.6198;0.0001;0.0001;0.0001;0.9114;0.6998;0.0309;0.0849;0.5555;0 
34;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0799;0.0791;0.5555;0.0799;0.0791;0.9683;0.3288;0.0001;0.0001;0.0281;0.0797;0.4445;0.0799;0.9209;0.9683;0.0001;0.0001;0.0001;0.0281;0.0757;0.0001;0.9201;0.0791;0.9683;0.0001;0.0001;0.0001;0.0281;0.0648;0.7777;0.9201;0.9209;0.9683;0.4983;0.0001;0.0001;0.0281;0.0466;0.3334;0.0548;0.9999;0.0352;0.0001;0.0001;0.0001;0.0199;0.0125;0.4445;0.0433;0.0001;0.0221;0.0001;0.4682;0.0001;0.0773;0.0261;0.6666;0.8858;0.0001;0.0001;0.0001;0.6590;0.9247;0.3731;0.1712;0.5555;1 
35;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.9391;0.8301;0.6666;0.9391;0.8301;0.1704;0.2762;0.0001;0.0001;0.8205;0.7494;0.7777;0.9391;0.1699;0.1704;0.0001;0.0001;0.0001;0.8205;0.7520;0.5555;0.0609;0.8301;0.1704;0.0001;0.0001;0.0001;0.8205;0.7617;0.9999;0.0609;0.1699;0.1704;0.2646;0.0001;0.0001;0.8205;0.4970;0.4445;0.9070;0.9999;0.8652;0.0001;0.0001;0.0001;0.8275;0.7387;0.6666;0.8849;0.0001;0.8544;0.0001;0.6845;0.0001;0.9221;0.6279;0.7777;0.0732;0.0001;0.0001;0.0001;0.2829;0.2691;0.5990;0.2926;0.6666;3 
36;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0538;0.0630;0.4445;0.0538;0.0630;0.9696;0.6052;0.0001;0.0001;0.0333;0.0659;0.4445;0.0538;0.9370;0.9696;0.0001;0.0001;0.0001;0.0333;0.0798;0.0001;0.9462;0.0630;0.9696;0.0001;0.0001;0.0001;0.0333;0.0998;0.4445;0.9462;0.9370;0.9696;0.8927;0.0001;0.0001;0.0333;0.0966;0.3334;0.0391;0.9999;0.0280;0.0001;0.0001;0.0001;0.0207;0.0255;0.5555;0.0323;0.0001;0.0176;0.0001;0.3219;0.0001;0.0033;0.1717;0.2223;0.9323;0.0001;0.0001;0.0001;0.5875;0.3163;0.4087;0.1745;0.6666;1 
